# {
#     "command": "/home/pjewell/majiq/env_3.8/bin/voila modulize output/build/splicegraph.sql output/heterogen/HepG2_SRSF4KD-HepG2_NT.het.voila output/heterogen/HepG2_SRSF4KD-K562_NT.het.voila output/heterogen/K562_NT-HepG2_NT.het.voila output/heterogen/K562_SRSF4KD-HepG2_NT.het.voila output/heterogen/K562_SRSF4KD-HepG2_SRSF4KD.het.voila output/heterogen/K562_SRSF4KD-K562_NT.het.voila -d output/modulized --overwrite",
#     "het_IQR_nonchanging_threshold": 0.1,
#     "het_changing_threshold": 0.2,
#     "het_nonchanging_threshold": 0.05,
#     "het_pvalue_changing_threshold": 0.05,
#     "het_pvalue_nonchanging_threshold": 0.05,
#     "voila_version": "2.2.0"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	module_event_combination	denovo	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	HepG2_SRSF4KD_het_median_psi	HepG2_NT_het_median_psi	HepG2_SRSF4KD-HepG2_NT_het_median_dpsi	HepG2_SRSF4KD-HepG2_NT_het_infoscore	HepG2_SRSF4KD-HepG2_NT_het_tnom	HepG2_SRSF4KD-HepG2_NT_het_ttest	HepG2_SRSF4KD-HepG2_NT_het_wilcoxon	K562_NT_het_median_psi	HepG2_SRSF4KD-K562_NT_het_median_dpsi	HepG2_SRSF4KD-K562_NT_het_infoscore	HepG2_SRSF4KD-K562_NT_het_tnom	HepG2_SRSF4KD-K562_NT_het_ttest	HepG2_SRSF4KD-K562_NT_het_wilcoxon	K562_NT-HepG2_NT_het_median_dpsi	K562_NT-HepG2_NT_het_infoscore	K562_NT-HepG2_NT_het_tnom	K562_NT-HepG2_NT_het_ttest	K562_NT-HepG2_NT_het_wilcoxon	K562_SRSF4KD_het_median_psi	K562_SRSF4KD-HepG2_NT_het_median_dpsi	K562_SRSF4KD-HepG2_NT_het_infoscore	K562_SRSF4KD-HepG2_NT_het_tnom	K562_SRSF4KD-HepG2_NT_het_ttest	K562_SRSF4KD-HepG2_NT_het_wilcoxon	K562_SRSF4KD-HepG2_SRSF4KD_het_median_dpsi	K562_SRSF4KD-HepG2_SRSF4KD_het_infoscore	K562_SRSF4KD-HepG2_SRSF4KD_het_tnom	K562_SRSF4KD-HepG2_SRSF4KD_het_ttest	K562_SRSF4KD-HepG2_SRSF4KD_het_wilcoxon	K562_SRSF4KD-K562_NT_het_median_dpsi	K562_SRSF4KD-K562_NT_het_infoscore	K562_SRSF4KD-K562_NT_het_tnom	K562_SRSF4KD-K562_NT_het_ttest	K562_SRSF4KD-K562_NT_het_wilcoxon
gene:ENSG00000152601_3	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152456267-152456361	gene:ENSG00000152601_3_AI_1	True	cassette^1|ir^2|other^1	False	C2_C1_spliced	152455577-152456267	False	False	True	0.574	0.444	0.13	0.016	0.016	0.001	0.016	0.788	-0.214	0.016	0.016	0.0	0.016	0.345	0.008	0.008	0.0	0.008	0.828	0.384	0.016	0.016	0.0	0.016	0.254	0.029	0.029	0.0	0.029	0.04	0.286	0.563	0.114	0.19
gene:ENSG00000152601_3	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152456267-152456361	gene:ENSG00000152601_3_AI_2	True	cassette^1|ir^2|other^1	True	C2_C1_intron	152455578-152456266	False	False	False	0.047	0.041	0.006	0.937	0.992	0.94	0.905	0.075	-0.028	0.143	0.143	0.064	0.111	0.034	0.079	0.079	0.026	0.032	0.054	0.014	1.0	0.992	0.555	0.73	0.008	1.0	1.0	0.683	0.886	-0.021	0.016	0.016	0.024	0.016
gene:ENSG00000152601_3	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152456267-152456361	gene:ENSG00000152601_3_AI_2	True	cassette^1|ir^2|other^1	False	C2_C1_spliced	152447773-152456267	False	False	True	0.369	0.504	-0.135	0.079	0.143	0.016	0.063	0.124	0.244	0.016	0.016	0.001	0.016	-0.38	0.008	0.008	0.0	0.008	0.117	-0.387	0.016	0.016	0.0	0.016	-0.251	0.029	0.029	0.0	0.029	-0.007	0.746	0.992	0.503	0.73
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_afe_1	True	afe^2|multi_exon_spanning^3|other^1	False	Proximal	152269092-152414941	False	False	False	0.019	0.015	0.004	0.752	1.0	0.891	0.914	0.1	-0.081	0.016	0.016	0.0	0.016	0.085	0.004	0.004	0.001	0.004	0.098	0.083	0.01	0.01	0.001	0.01	0.079	0.029	0.029	0.0	0.029	-0.002	1.0	0.992	0.943	0.905
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_afe_1	True	afe^2|multi_exon_spanning^3|other^1	True	Distal	152244440-152414941	False	False	False	0.001	0.001	-0.001	0.752	0.924	0.189	0.762	0.017	-0.017	0.016	0.016	0.0	0.016	0.016	0.004	0.004	0.0	0.004	0.018	0.017	0.01	0.01	0.002	0.01	0.018	0.029	0.029	0.003	0.029	0.001	0.937	0.992	0.722	0.73
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_afe_2	True	afe^2|multi_exon_spanning^3|other^1	False	Proximal	152335230-152414941	False	False	False	0.001	0.001	-0.001	0.752	0.924	0.189	0.762	0.032	-0.031	0.016	0.016	0.001	0.016	0.031	0.004	0.004	0.001	0.004	0.049	0.048	0.01	0.01	0.0	0.01	0.048	0.029	0.029	0.0	0.029	0.017	0.079	0.143	0.016	0.032
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_afe_2	True	afe^2|multi_exon_spanning^3|other^1	True	Distal	152244440-152414941	False	False	False	0.001	0.001	-0.001	0.752	0.924	0.189	0.762	0.017	-0.017	0.016	0.016	0.0	0.016	0.016	0.004	0.004	0.0	0.004	0.018	0.017	0.01	0.01	0.002	0.01	0.018	0.029	0.029	0.003	0.029	0.001	0.937	0.992	0.722	0.73
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152244321-152244440	gene:ENSG00000152601_1_MES_1	True	afe^2|multi_exon_spanning^3|other^1	False	C1_C2	152244440-152299405	False	False	False								0.833											0.839											0.006	0.714	0.857	0.216	0.25
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152244321-152244440	gene:ENSG00000152601_1_MES_1	True	afe^2|multi_exon_spanning^3|other^1		C1_A		False	False	False								0.833											0.839											0.006	0.714	0.857	0.216	0.25
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152299405-152300110	gene:ENSG00000152601_1_MES_1	True	afe^2|multi_exon_spanning^3|other^1	False	C2_C1	152244440-152299405	False	False	True	0.004	0.006	-0.001	0.286	0.563	0.433	0.73	0.205	-0.201	0.016	0.016	0.0	0.016	0.2	0.008	0.008	0.0	0.008	0.307	0.301	0.016	0.016	0.01	0.016	0.302	0.029	0.029	0.01	0.029	0.101	0.143	0.143	0.145	0.286
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152299405-152300110	gene:ENSG00000152601_1_MES_1	True	afe^2|multi_exon_spanning^3|other^1	False	A_C2	152299254-152299405	False	False	True	0.004	0.006	-0.001	0.286	0.563	0.433	0.73	0.205	-0.201	0.016	0.016	0.0	0.016	0.2	0.008	0.008	0.0	0.008	0.307	0.301	0.016	0.016	0.01	0.016	0.302	0.029	0.029	0.01	0.029	0.101	0.143	0.143	0.145	0.286
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152244321-152244440	gene:ENSG00000152601_1_MES_2	True	afe^2|multi_exon_spanning^3|other^1	True	C1_C2	152244440-152414941	False	False	False								0.167											0.161											-0.006	0.714	0.857	0.216	0.25
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152244321-152244440	gene:ENSG00000152601_1_MES_2	True	afe^2|multi_exon_spanning^3|other^1		C1_A		False	False	False								0.167											0.161											-0.006	0.714	0.857	0.216	0.25
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_MES_2	True	afe^2|multi_exon_spanning^3|other^1	True	C2_C1	152244440-152414941	False	False	False	0.001	0.001	-0.001	0.752	0.924	0.189	0.762	0.017	-0.017	0.016	0.016	0.0	0.016	0.016	0.004	0.004	0.0	0.004	0.018	0.017	0.01	0.01	0.002	0.01	0.018	0.029	0.029	0.003	0.029	0.001	0.937	0.992	0.722	0.73
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_MES_2	True	afe^2|multi_exon_spanning^3|other^1	False	A_C2	152335230-152414941	False	False	False	0.001	0.001	-0.001	0.752	0.924	0.189	0.762	0.017	-0.017	0.016	0.016	0.0	0.016	0.016	0.004	0.004	0.0	0.004	0.018	0.017	0.01	0.01	0.002	0.01	0.018	0.029	0.029	0.003	0.029	0.001	0.937	0.992	0.722	0.73
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152268040-152269092	gene:ENSG00000152601_1_MES_3	True	afe^2|multi_exon_spanning^3|other^1	False	C1_C2	152269092-152414941	False	False	False	0.103	0.066	0.036	1.0	0.992	0.954	0.905	0.189	-0.087	0.079	0.143	0.023	0.032	0.123	0.079	0.079	0.034	0.056	0.252	0.186	0.079	0.143	0.011	0.032	0.149	0.029	0.029	0.008	0.029	0.062	0.286	0.563	0.226	0.19
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152268040-152269092	gene:ENSG00000152601_1_MES_3	True	afe^2|multi_exon_spanning^3|other^1		C1_A		False	False	False	0.103	0.066	0.036	1.0	0.992	0.954	0.905	0.189	-0.087	0.079	0.143	0.023	0.032	0.123	0.079	0.079	0.034	0.056	0.252	0.186	0.079	0.143	0.011	0.032	0.149	0.029	0.029	0.008	0.029	0.062	0.286	0.563	0.226	0.19
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_MES_3	True	afe^2|multi_exon_spanning^3|other^1	False	C2_C1	152269092-152414941	False	False	False	0.019	0.015	0.004	0.752	1.0	0.891	0.914	0.1	-0.081	0.016	0.016	0.0	0.016	0.085	0.004	0.004	0.001	0.004	0.098	0.083	0.01	0.01	0.001	0.01	0.079	0.029	0.029	0.0	0.029	-0.002	1.0	0.992	0.943	0.905
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_MES_3	True	afe^2|multi_exon_spanning^3|other^1	False	A_C2	152335230-152414941	False	False	False	0.019	0.015	0.004	0.752	1.0	0.891	0.914	0.1	-0.081	0.016	0.016	0.0	0.016	0.085	0.004	0.004	0.001	0.004	0.098	0.083	0.01	0.01	0.001	0.01	0.079	0.029	0.029	0.0	0.029	-0.002	1.0	0.992	0.943	0.905
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152268040-152269092	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J4	152269092-152299405	False	False	True	0.882	0.91	-0.028	1.0	0.992	0.983	1.0	0.772	0.11	0.016	0.016	0.011	0.016	-0.138	0.079	0.079	0.014	0.032	0.702	-0.208	0.016	0.016	0.003	0.016	-0.18	0.029	0.029	0.003	0.029	-0.07	0.286	0.563	0.097	0.111
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152299405-152300110	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J4	152269092-152299405	False	False	False	0.603	0.736	-0.133	0.079	0.143	0.116	0.19	0.788	-0.185	0.016	0.016	0.008	0.016	0.052	0.079	0.079	0.079	0.032	0.68	-0.055	0.563	0.563	0.795	0.73	0.077	0.657	0.771	0.223	0.343	-0.107	0.143	0.143	0.093	0.111
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152268040-152269092	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J4	152269092-152299405	False	False	True	0.882	0.91	-0.028	1.0	0.992	0.983	1.0	0.772	0.11	0.016	0.016	0.011	0.016	-0.138	0.079	0.079	0.014	0.032	0.702	-0.208	0.016	0.016	0.003	0.016	-0.18	0.029	0.029	0.003	0.029	-0.07	0.286	0.563	0.097	0.111
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152299405-152300110	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J5	152299254-152299405	False	False	True	0.315	0.23	0.085	0.079	0.143	0.009	0.032	0.002	0.313	0.016	0.016	0.0	0.016	-0.228	0.008	0.008	0.0	0.008	0.004	-0.227	0.016	0.016	0.0	0.016	-0.312	0.029	0.029	0.0	0.029	0.002	0.563	0.563	0.893	0.73
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152299405-152300110	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J5	152299254-152299405	False	False	True	0.315	0.23	0.085	0.079	0.143	0.009	0.032	0.002	0.313	0.016	0.016	0.0	0.016	-0.228	0.008	0.008	0.0	0.008	0.004	-0.227	0.016	0.016	0.0	0.016	-0.312	0.029	0.029	0.0	0.029	0.002	0.563	0.563	0.893	0.73
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152300194-152300367	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J6	152300367-152414941	False	False	False	0.97	0.97	-0.0	0.495	0.924	0.422	0.914	0.95	0.02	0.079	0.143	0.039	0.063	-0.02	0.238	0.238	0.783	0.177	0.939	-0.031	0.181	0.424	0.655	0.171	-0.031	0.029	0.029	0.014	0.029	-0.011	1.0	0.992	0.726	0.905
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J6	152300367-152414941	False	False	True	0.965	0.972	-0.007	0.752	0.924	0.599	0.914	0.815	0.15	0.016	0.016	0.0	0.016	-0.157	0.004	0.004	0.0	0.004	0.76	-0.212	0.01	0.01	0.002	0.01	-0.205	0.029	0.029	0.003	0.029	-0.055	0.143	0.143	0.182	0.19
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J6	152300367-152414941	False	False	True	0.965	0.972	-0.007	0.752	0.924	0.599	0.914	0.815	0.15	0.016	0.016	0.0	0.016	-0.157	0.004	0.004	0.0	0.004	0.76	-0.212	0.01	0.01	0.002	0.01	-0.205	0.029	0.029	0.003	0.029	-0.055	0.143	0.143	0.182	0.19
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:s:152300194-152300367	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J6	152300367-152414941	False	False	False	0.97	0.97	-0.0	0.495	0.924	0.422	0.914	0.95	0.02	0.079	0.143	0.039	0.063	-0.02	0.238	0.238	0.783	0.177	0.939	-0.031	0.181	0.424	0.655	0.171	-0.031	0.029	0.029	0.014	0.029	-0.011	1.0	0.992	0.726	0.905
gene:ENSG00000152601_1	gene:ENSG00000152601	MBNL1	3	+	gene:ENSG00000152601:t:152414941-152415111	gene:ENSG00000152601_1_other	True	afe^2|multi_exon_spanning^3|other^1	False	J6	152300367-152414941	False	False	True	0.965	0.972	-0.007	0.752	0.924	0.599	0.914	0.815	0.15	0.016	0.016	0.0	0.016	-0.157	0.004	0.004	0.0	0.004	0.76	-0.212	0.01	0.01	0.002	0.01	-0.205	0.029	0.029	0.003	0.029	-0.055	0.143	0.143	0.182	0.19
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_CE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2	42893381-42903182	False	False	False	0.02	0.013	0.007	0.348	0.424	0.309	0.257	0.01	0.009	0.468	0.563	0.233	0.286	-0.003	0.955	0.998	0.758	0.931	0.003	-0.01	0.495	0.924	0.148	0.476	-0.017	0.229	0.229	0.101	0.057	-0.007	0.286	0.563	0.224	0.19
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_CE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42893381-42896927	False	False	True	0.753	0.865	-0.112	0.181	0.424	0.034	0.067	0.978	-0.225	0.016	0.016	0.002	0.016	0.113	0.004	0.004	0.003	0.004	0.989	0.124	0.01	0.01	0.002	0.01	0.235	0.029	0.029	0.002	0.029	0.011	0.563	0.563	0.28	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42903182-42904276	gene:ENSG00000160194_1_CE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1	42893381-42903182	False	False	False	0.103	0.037	0.065	0.348	0.424	0.254	0.257	0.018	0.085	0.016	0.016	0.088	0.016	-0.019	0.357	0.688	0.155	0.429	0.003	-0.034	0.348	0.424	0.095	0.114	-0.099	0.029	0.029	0.073	0.029	-0.015	0.468	0.563	0.349	0.286
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42903182-42904276	gene:ENSG00000160194_1_CE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_A	42897047-42903182	False	False	False	0.868	0.937	-0.069	0.181	0.424	0.231	0.114	0.928	-0.06	0.468	0.563	0.194	0.19	-0.009	0.108	0.238	0.904	0.329	0.94	0.003	0.752	1.0	0.294	1.0	0.072	0.029	0.029	0.104	0.029	0.012	0.016	0.016	0.053	0.016
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_CE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2	42893381-42908864	False	True	True	0.225	0.124	0.101	0.181	0.424	0.055	0.067	0.008	0.217	0.016	0.016	0.003	0.016	-0.116	0.004	0.004	0.004	0.004	0.005	-0.119	0.01	0.01	0.003	0.01	-0.219	0.029	0.029	0.002	0.029	-0.003	0.937	0.992	0.833	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_CE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42893381-42896927	False	True	True	0.753	0.865	-0.112	0.181	0.424	0.034	0.067	0.978	-0.225	0.016	0.016	0.002	0.016	0.113	0.004	0.004	0.003	0.004	0.989	0.124	0.01	0.01	0.002	0.01	0.235	0.029	0.029	0.002	0.029	0.011	0.563	0.563	0.28	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1	42893381-42908864	False	True	False	0.127	0.074	0.053	0.181	0.424	0.065	0.114	0.005	0.122	0.016	0.016	0.001	0.016	-0.069	0.004	0.004	0.002	0.004	0.002	-0.072	0.01	0.01	0.002	0.01	-0.125	0.029	0.029	0.001	0.029	-0.003	0.563	0.563	0.708	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_A	42897047-42908864	False	True	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_CE_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2	42893381-42908864	False	False	True	0.225	0.124	0.101	0.181	0.424	0.055	0.067	0.008	0.217	0.016	0.016	0.003	0.016	-0.116	0.004	0.004	0.004	0.004	0.005	-0.119	0.01	0.01	0.003	0.01	-0.219	0.029	0.029	0.002	0.029	-0.003	0.937	0.992	0.833	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_CE_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42893381-42903182	False	False	False	0.02	0.013	0.007	0.348	0.424	0.309	0.257	0.01	0.009	0.468	0.563	0.233	0.286	-0.003	0.955	0.998	0.758	0.931	0.003	-0.01	0.495	0.924	0.148	0.476	-0.017	0.229	0.229	0.101	0.057	-0.007	0.286	0.563	0.224	0.19
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1	42893381-42908864	False	False	False	0.127	0.074	0.053	0.181	0.424	0.065	0.114	0.005	0.122	0.016	0.016	0.001	0.016	-0.069	0.004	0.004	0.002	0.004	0.002	-0.072	0.01	0.01	0.002	0.01	-0.125	0.029	0.029	0.001	0.029	-0.003	0.563	0.563	0.708	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_A	42904276-42908864	False	False	False	0.093	0.086	0.008	0.981	0.924	0.848	0.914	0.103	-0.01	0.746	0.992	0.982	0.905	0.018	0.528	0.688	0.929	0.931	0.084	-0.002	0.752	0.924	0.341	0.476	-0.01	0.657	0.771	0.221	0.343	-0.02	0.286	0.563	0.548	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_CE_4	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2	42897047-42906840	False	False	False	0.0	0.001	-0.0	0.181	0.424	0.182	0.257	0.017	-0.017	0.016	0.016	0.016	0.016	0.016	0.004	0.004	0.017	0.004	0.021	0.02	0.01	0.01	0.001	0.01	0.021	0.029	0.029	0.001	0.029	0.004	0.286	0.563	0.57	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_CE_4	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42897047-42903182	False	False	True	0.122	0.095	0.027	0.752	0.924	0.729	0.914	0.332	-0.21	0.016	0.016	0.006	0.016	0.237	0.004	0.004	0.004	0.004	0.301	0.207	0.01	0.01	0.001	0.01	0.18	0.029	0.029	0.002	0.029	-0.031	0.937	0.992	0.346	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42906840-42906902	gene:ENSG00000160194_1_CE_4	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1	42897047-42906840	False	False	False								0.079											0.145											0.066	0.286	0.563	0.714	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42906840-42906902	gene:ENSG00000160194_1_CE_4	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_A	42904276-42906840	False	False	False								0.811											0.79											-0.021	0.746	0.992	0.744	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_CE_5	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2	42897047-42908864	False	False	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_CE_5	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42897047-42903182	False	False	True	0.122	0.095	0.027	0.752	0.924	0.729	0.914	0.332	-0.21	0.016	0.016	0.006	0.016	0.237	0.004	0.004	0.004	0.004	0.301	0.207	0.01	0.01	0.001	0.01	0.18	0.029	0.029	0.002	0.029	-0.031	0.937	0.992	0.346	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_5	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1	42897047-42908864	False	False	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_5	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_A	42904276-42908864	False	False	False	0.093	0.086	0.008	0.981	0.924	0.848	0.914	0.103	-0.01	0.746	0.992	0.982	0.905	0.018	0.528	0.688	0.929	0.931	0.084	-0.002	0.752	0.924	0.341	0.476	-0.01	0.657	0.771	0.221	0.343	-0.02	0.286	0.563	0.548	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_CE_6	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2	42897047-42908864	False	False	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
